time,实时出清价格
2025-08-20 23:00:00,430.442963
2025-08-20 23:15:00,426.050812
2025-08-20 23:30:00,423.669434
2025-08-20 23:45:00,325.569702
2025-08-21 00:00:00,389.989685
2025-08-21 00:15:00,428.403015
2025-08-21 00:30:00,345.577332
2025-08-21 00:45:00,300.838501
2025-08-21 01:00:00,290.072571
2025-08-21 01:15:00,287.352783
2025-08-21 01:30:00,287.00705
2025-08-21 01:45:00,287.027863
2025-08-21 02:00:00,296.276123
2025-08-21 02:15:00,295.745392
2025-08-21 02:30:00,304.471069
2025-08-21 02:45:00,296.570251
2025-08-21 03:00:00,292.508148
2025-08-21 03:15:00,291.450104
2025-08-21 03:30:00,287.13382
2025-08-21 03:45:00,286.866028
2025-08-21 04:00:00,285.937408
2025-08-21 04:15:00,282.997559
2025-08-21 04:30:00,280.18277
2025-08-21 04:45:00,251.021637
2025-08-21 05:00:00,261.58136
2025-08-21 05:15:00,204.282074
2025-08-21 05:30:00,221.75473
2025-08-21 05:45:00,222.46788
2025-08-21 06:00:00,248.595306
2025-08-21 06:15:00,205.265152
2025-08-21 06:30:00,152.214554
2025-08-21 06:45:00,152.091019
2025-08-21 07:00:00,149.999924
2025-08-21 07:15:00,152.038864
2025-08-21 07:30:00,137.131073
2025-08-21 07:45:00,121.703331
2025-08-21 08:00:00,114.064827
2025-08-21 08:15:00,70.633995
2025-08-21 08:30:00,16.31307
2025-08-21 08:45:00,8.324599
2025-08-21 09:00:00,16.160198
2025-08-21 09:15:00,9.927049
2025-08-21 09:30:00,10.229929
2025-08-21 09:45:00,10.387763
2025-08-21 10:00:00,44.425228
2025-08-21 10:15:00,73.376343
2025-08-21 10:30:00,92.554985
2025-08-21 10:45:00,147.701614
2025-08-21 11:00:00,149.194229
2025-08-21 11:15:00,143.368011
2025-08-21 11:30:00,142.104004
2025-08-21 11:45:00,141.405273
2025-08-21 12:00:00,150.845627
2025-08-21 12:15:00,158.536346
2025-08-21 12:30:00,157.260651
2025-08-21 12:45:00,161.453506
2025-08-21 13:00:00,188.437515
2025-08-21 13:15:00,158.137741
2025-08-21 13:30:00,158.572662
2025-08-21 13:45:00,153.13652
2025-08-21 14:00:00,158.14064
2025-08-21 14:15:00,158.602417
2025-08-21 14:30:00,159.39151
2025-08-21 14:45:00,161.33934
2025-08-21 15:00:00,164.987213
2025-08-21 15:15:00,153.159393
2025-08-21 15:30:00,153.660797
2025-08-21 15:45:00,148.845398
2025-08-21 16:00:00,153.507309
2025-08-21 16:15:00,158.76445
2025-08-21 16:30:00,159.083984
2025-08-21 16:45:00,159.319611
2025-08-21 17:00:00,220.877029
2025-08-21 17:15:00,289.953918
2025-08-21 17:30:00,295.685852
2025-08-21 17:45:00,338.087372
2025-08-21 18:00:00,421.72049
2025-08-21 18:15:00,421.957001
2025-08-21 18:30:00,370.143707
2025-08-21 18:45:00,370.149078
2025-08-21 19:00:00,364.309357
2025-08-21 19:15:00,429.526215
2025-08-21 19:30:00,441.594299
2025-08-21 19:45:00,419.726379
2025-08-21 20:00:00,428.99411
2025-08-21 20:15:00,423.9711
2025-08-21 20:30:00,431.875061
2025-08-21 20:45:00,430.848083
2025-08-21 21:00:00,423.442291
2025-08-21 21:15:00,423.625122
2025-08-21 21:30:00,420.27713
2025-08-21 21:45:00,340.543091
2025-08-21 22:00:00,312.343353
2025-08-21 22:15:00,314.264893
2025-08-21 22:30:00,325.233643
2025-08-21 22:45:00,340.272278
2025-08-21 23:00:00,393.989655
2025-08-21 23:15:00,387.004944
2025-08-21 23:30:00,399.812195
2025-08-21 23:45:00,296.386322
2025-08-22 00:00:00,409.145691
2025-08-22 00:15:00,409.373474
2025-08-22 00:30:00,408.275604
2025-08-22 00:45:00,319.751984
2025-08-22 01:00:00,312.835846
2025-08-22 01:15:00,307.010498
2025-08-22 01:30:00,295.809998
2025-08-22 01:45:00,291.128601
2025-08-22 02:00:00,293.4617
2025-08-22 02:15:00,293.121094
2025-08-22 02:30:00,292.846588
2025-08-22 02:45:00,289.070953
2025-08-22 03:00:00,286.769989
2025-08-22 03:15:00,281.69278
2025-08-22 03:30:00,267.735168
2025-08-22 03:45:00,255.029282
2025-08-22 04:00:00,253.121033
2025-08-22 04:15:00,202.921432
2025-08-22 04:30:00,202.874344
2025-08-22 04:45:00,154.856125
2025-08-22 05:00:00,202.951553
2025-08-22 05:15:00,198.592911
2025-08-22 05:30:00,175.544815
2025-08-22 05:45:00,152.826294
2025-08-22 06:00:00,151.503448
2025-08-22 06:15:00,151.511276
2025-08-22 06:30:00,151.294571
2025-08-22 06:45:00,151.044357
2025-08-22 07:00:00,152.386108
2025-08-22 07:15:00,136.0
2025-08-22 07:30:00,130.000031
2025-08-22 07:45:00,127.913269
2025-08-22 08:00:00,115.289978
2025-08-22 08:15:00,81.76841
2025-08-22 08:30:00,47.284462
2025-08-22 08:45:00,14.246323
2025-08-22 09:00:00,7.439587
2025-08-22 09:15:00,7.489279
2025-08-22 09:30:00,3.775238
2025-08-22 09:45:00,4.099715
2025-08-22 10:00:00,4.324287
2025-08-22 10:15:00,41.137016
2025-08-22 10:30:00,63.883923
2025-08-22 10:45:00,55.272423
2025-08-22 11:00:00,109.578972
2025-08-22 11:15:00,115.671036
2025-08-22 11:30:00,141.876694
2025-08-22 11:45:00,139.684784
2025-08-22 12:00:00,145.847092
2025-08-22 12:15:00,146.339279
2025-08-22 12:30:00,148.190506
2025-08-22 12:45:00,143.571045
2025-08-22 13:00:00,148.908798
2025-08-22 13:15:00,147.5728
2025-08-22 13:30:00,148.520233
2025-08-22 13:45:00,148.459213
2025-08-22 14:00:00,150.859512
2025-08-22 14:15:00,151.587723
2025-08-22 14:30:00,177.749893
2025-08-22 14:45:00,150.104599
2025-08-22 15:00:00,140.247513
2025-08-22 15:15:00,149.890488
2025-08-22 15:30:00,149.340576
2025-08-22 15:45:00,154.843201
2025-08-22 16:00:00,155.86496
2025-08-22 16:15:00,157.579346
2025-08-22 16:30:00,157.687714
2025-08-22 16:45:00,206.178741
2025-08-22 17:00:00,251.339584
2025-08-22 17:15:00,269.674652
2025-08-22 17:30:00,282.887146
2025-08-22 17:45:00,283.62439
2025-08-22 18:00:00,284.263489
2025-08-22 18:15:00,288.315247
2025-08-22 18:30:00,290.142517
2025-08-22 18:45:00,291.665558
2025-08-22 19:00:00,320.159515
2025-08-22 19:15:00,429.386902
2025-08-22 19:30:00,434.596313
2025-08-22 19:45:00,433.894714
2025-08-22 20:00:00,430.383209
2025-08-22 20:15:00,431.728241
2025-08-22 20:30:00,431.519135
2025-08-22 20:45:00,445.640686
2025-08-22 21:00:00,436.044128
2025-08-22 21:15:00,442.822968
2025-08-22 21:30:00,430.681549
2025-08-22 21:45:00,299.369629
2025-08-22 22:00:00,297.775574
2025-08-22 22:15:00,307.045166
2025-08-22 22:30:00,292.169464
2025-08-22 22:45:00,288.657928
2025-08-22 23:00:00,294.395081
2025-08-22 23:15:00,284.889801
2025-08-22 23:30:00,279.929626
2025-08-22 23:45:00,284.15741
2025-08-23 00:00:00,368.288605
2025-08-23 00:15:00,317.674988
2025-08-23 00:30:00,300.700317
2025-08-23 00:45:00,291.784058
2025-08-23 01:00:00,293.345245
2025-08-23 01:15:00,285.04068
2025-08-23 01:30:00,227.713593
2025-08-23 01:45:00,171.278397
2025-08-23 02:00:00,248.042374
2025-08-23 02:15:00,230.086166
2025-08-23 02:30:00,189.267868
2025-08-23 02:45:00,157.034912
2025-08-23 03:00:00,153.649811
2025-08-23 03:15:00,150.454849
2025-08-23 03:30:00,150.52002
2025-08-23 03:45:00,150.720749
2025-08-23 04:00:00,150.63678
2025-08-23 04:15:00,150.775818
2025-08-23 04:30:00,151.45401
2025-08-23 04:45:00,152.318558
2025-08-23 05:00:00,151.292221
2025-08-23 05:15:00,150.747559
2025-08-23 05:30:00,150.688263
2025-08-23 05:45:00,149.954529
2025-08-23 06:00:00,148.948227
2025-08-23 06:15:00,148.931717
2025-08-23 06:30:00,149.999969
2025-08-23 06:45:00,148.999878
2025-08-23 07:00:00,148.999969
2025-08-23 07:15:00,151.587204
2025-08-23 07:30:00,138.810501
2025-08-23 07:45:00,153.032516
2025-08-23 08:00:00,152.91214
2025-08-23 08:15:00,152.642288
2025-08-23 08:30:00,140.477112
2025-08-23 08:45:00,136.578506
2025-08-23 09:00:00,122.320656
2025-08-23 09:15:00,118.272057
2025-08-23 09:30:00,102.778435
2025-08-23 09:45:00,97.817322
2025-08-23 10:00:00,96.140961
2025-08-23 10:15:00,97.647392
2025-08-23 10:30:00,73.099197
2025-08-23 10:45:00,63.603794
2025-08-23 11:00:00,39.205307
2025-08-23 11:15:00,36.998539
2025-08-23 11:30:00,26.065741
2025-08-23 11:45:00,39.755325
2025-08-23 12:00:00,61.067837
2025-08-23 12:15:00,82.423729
2025-08-23 12:30:00,30.875444
2025-08-23 12:45:00,8.54897
2025-08-23 13:00:00,8.97328
2025-08-23 13:15:00,6.314948
2025-08-23 13:30:00,8.385771
2025-08-23 13:45:00,28.129814
2025-08-23 14:00:00,44.978561
2025-08-23 14:15:00,12.236012
2025-08-23 14:30:00,55.275509
2025-08-23 14:45:00,17.049864
2025-08-23 15:00:00,36.639439
2025-08-23 15:15:00,12.209664
2025-08-23 15:30:00,12.442622
2025-08-23 15:45:00,52.036587
2025-08-23 16:00:00,51.833324
2025-08-23 16:15:00,122.444901
2025-08-23 16:30:00,154.063507
2025-08-23 16:45:00,161.536026
2025-08-23 17:00:00,165.63179
2025-08-23 17:15:00,160.276047
2025-08-23 17:30:00,251.497803
2025-08-23 17:45:00,285.277313
2025-08-23 18:00:00,292.158752
2025-08-23 18:15:00,299.450439
2025-08-23 18:30:00,312.106903
2025-08-23 18:45:00,314.554443
2025-08-23 19:00:00,314.565521
2025-08-23 19:15:00,315.991608
2025-08-23 19:30:00,322.897491
2025-08-23 19:45:00,338.430359
2025-08-23 20:00:00,319.443176
2025-08-23 20:15:00,321.052704
2025-08-23 20:30:00,325.875488
2025-08-23 20:45:00,406.737946
2025-08-23 21:00:00,382.232758
2025-08-23 21:15:00,376.425232
2025-08-23 21:30:00,394.068878
2025-08-23 21:45:00,366.371704
2025-08-23 22:00:00,336.066223
2025-08-23 22:15:00,340.497314
2025-08-23 22:30:00,333.51181
2025-08-23 22:45:00,301.852539
2025-08-23 23:00:00,296.301147
2025-08-23 23:15:00,288.390472
2025-08-23 23:30:00,295.705231
2025-08-23 23:45:00,290.638763
2025-08-24 00:00:00,407.046783
2025-08-24 00:15:00,414.219238
2025-08-24 00:30:00,417.376404
2025-08-24 00:45:00,339.272705
2025-08-24 01:00:00,305.672211
2025-08-24 01:15:00,292.561127
2025-08-24 01:30:00,285.43396
2025-08-24 01:45:00,280.976166
2025-08-24 02:00:00,278.968262
2025-08-24 02:15:00,260.473969
2025-08-24 02:30:00,257.923035
2025-08-24 02:45:00,198.093338
2025-08-24 03:00:00,149.140076
2025-08-24 03:15:00,151.710159
2025-08-24 03:30:00,149.571518
2025-08-24 03:45:00,148.859528
2025-08-24 04:00:00,149.212784
2025-08-24 04:15:00,149.321915
2025-08-24 04:30:00,149.139984
2025-08-24 04:45:00,149.29657
2025-08-24 05:00:00,149.227524
2025-08-24 05:15:00,149.34993
2025-08-24 05:30:00,149.237778
2025-08-24 05:45:00,149.168686
2025-08-24 06:00:00,147.656082
2025-08-24 06:15:00,147.008041
2025-08-24 06:30:00,146.256348
2025-08-24 06:45:00,146.532104
2025-08-24 07:00:00,140.702209
2025-08-24 07:15:00,132.661118
2025-08-24 07:30:00,127.596588
2025-08-24 07:45:00,135.804092
2025-08-24 08:00:00,147.690338
2025-08-24 08:15:00,151.430893
2025-08-24 08:30:00,151.373032
2025-08-24 08:45:00,128.291901
2025-08-24 09:00:00,118.280258
2025-08-24 09:15:00,112.276192
2025-08-24 09:30:00,105.468819
2025-08-24 09:45:00,117.527916
2025-08-24 10:00:00,131.014297
2025-08-24 10:15:00,121.794395
2025-08-24 10:30:00,89.105019
2025-08-24 10:45:00,99.896416
2025-08-24 11:00:00,101.384254
2025-08-24 11:15:00,91.035469
2025-08-24 11:30:00,117.931396
2025-08-24 11:45:00,135.901428
2025-08-24 12:00:00,140.289688
2025-08-24 12:15:00,149.839157
2025-08-24 12:30:00,149.772141
2025-08-24 12:45:00,134.718048
2025-08-24 13:00:00,120.673683
2025-08-24 13:15:00,116.83197
2025-08-24 13:30:00,107.91394
2025-08-24 13:45:00,105.367126
2025-08-24 14:00:00,118.375473
2025-08-24 14:15:00,136.660324
2025-08-24 14:30:00,153.978958
2025-08-24 14:45:00,141.124222
2025-08-24 15:00:00,155.401016
2025-08-24 15:15:00,127.062798
2025-08-24 15:30:00,134.580322
2025-08-24 15:45:00,142.259155
2025-08-24 16:00:00,147.951248
2025-08-24 16:15:00,150.818924
2025-08-24 16:30:00,290.375183
2025-08-24 16:45:00,296.799622
2025-08-24 17:00:00,318.969666
2025-08-24 17:15:00,371.318237
2025-08-24 17:30:00,435.409424
2025-08-24 17:45:00,439.224884
2025-08-24 18:00:00,445.64035
2025-08-24 18:15:00,446.702545
2025-08-24 18:30:00,450.109985
2025-08-24 18:45:00,445.470184
2025-08-24 19:00:00,449.641693
2025-08-24 19:15:00,466.893463
2025-08-24 19:30:00,471.378876
2025-08-24 19:45:00,471.672241
2025-08-24 20:00:00,471.615936
2025-08-24 20:15:00,470.840332
2025-08-24 20:30:00,471.126587
2025-08-24 20:45:00,465.112366
2025-08-24 21:00:00,464.921722
2025-08-24 21:15:00,463.466339
2025-08-24 21:30:00,461.780548
2025-08-24 21:45:00,462.388947
2025-08-24 22:00:00,461.478363
2025-08-24 22:15:00,458.519806
2025-08-24 22:30:00,447.613312
2025-08-24 22:45:00,445.609314
2025-08-24 23:00:00,448.066528
2025-08-24 23:15:00,445.704224
2025-08-24 23:30:00,432.980164
2025-08-24 23:45:00,431.463989
2025-08-25 00:00:00,452.595886
2025-08-25 00:15:00,450.404053
2025-08-25 00:30:00,448.070892
2025-08-25 00:45:00,445.933289
2025-08-25 01:00:00,435.107483
2025-08-25 01:15:00,429.674652
2025-08-25 01:30:00,427.455414
2025-08-25 01:45:00,391.589264
2025-08-25 02:00:00,410.685822
2025-08-25 02:15:00,390.331482
2025-08-25 02:30:00,392.541931
2025-08-25 02:45:00,350.000092
2025-08-25 03:00:00,311.969482
2025-08-25 03:15:00,297.290253
2025-08-25 03:30:00,297.227631
2025-08-25 03:45:00,284.518799
2025-08-25 04:00:00,284.429901
2025-08-25 04:15:00,283.832703
2025-08-25 04:30:00,281.687622
2025-08-25 04:45:00,282.088806
2025-08-25 05:00:00,282.142914
2025-08-25 05:15:00,280.418304
2025-08-25 05:30:00,282.65274
2025-08-25 05:45:00,282.303894
2025-08-25 06:00:00,284.199249
2025-08-25 06:15:00,284.727509
2025-08-25 06:30:00,280.226166
2025-08-25 06:45:00,256.888306
2025-08-25 07:00:00,221.576385
2025-08-25 07:15:00,219.999985
2025-08-25 07:30:00,150.000046
2025-08-25 07:45:00,150.751205
2025-08-25 08:00:00,158.036606
2025-08-25 08:15:00,150.612991
2025-08-25 08:30:00,150.86203
2025-08-25 08:45:00,151.503036
2025-08-25 09:00:00,158.818237
2025-08-25 09:15:00,155.350403
2025-08-25 09:30:00,139.465317
2025-08-25 09:45:00,139.355255
2025-08-25 10:00:00,143.834122
2025-08-25 10:15:00,139.910187
2025-08-25 10:30:00,142.112503
2025-08-25 10:45:00,142.147812
2025-08-25 11:00:00,140.837906
2025-08-25 11:15:00,135.204514
2025-08-25 11:30:00,136.199326
2025-08-25 11:45:00,140.946518
2025-08-25 12:00:00,139.821808
2025-08-25 12:15:00,152.456619
2025-08-25 12:30:00,155.501221
2025-08-25 12:45:00,151.010773
2025-08-25 13:00:00,151.04422
2025-08-25 13:15:00,155.912857
2025-08-25 13:30:00,157.671829
2025-08-25 13:45:00,215.294632
2025-08-25 14:00:00,252.443619
2025-08-25 14:15:00,288.657166
2025-08-25 14:30:00,308.376343
2025-08-25 14:45:00,324.222809
2025-08-25 15:00:00,325.04541
2025-08-25 15:15:00,326.257782
2025-08-25 15:30:00,326.004578
2025-08-25 15:45:00,296.504791
2025-08-25 16:00:00,370.959503
2025-08-25 16:15:00,441.060883
2025-08-25 16:30:00,440.546661
2025-08-25 16:45:00,440.990997
2025-08-25 17:00:00,444.682373
2025-08-25 17:15:00,445.894165
2025-08-25 17:30:00,459.063324
2025-08-25 17:45:00,456.526215
2025-08-25 18:00:00,410.467743
2025-08-25 18:15:00,448.707062
2025-08-25 18:30:00,445.808044
2025-08-25 18:45:00,450.389709
2025-08-25 19:00:00,449.115692
2025-08-25 19:15:00,466.181732
2025-08-25 19:30:00,468.546356
2025-08-25 19:45:00,469.525391
2025-08-25 20:00:00,471.265717
2025-08-25 20:15:00,470.159698
2025-08-25 20:30:00,468.141388
2025-08-25 20:45:00,452.792725
2025-08-25 21:00:00,446.350342
2025-08-25 21:15:00,449.219971
2025-08-25 21:30:00,441.062012
2025-08-25 21:45:00,441.471802
2025-08-25 22:00:00,362.003754
2025-08-25 22:15:00,417.191895
2025-08-25 22:30:00,433.955231
2025-08-25 22:45:00,424.644348
2025-08-25 23:00:00,435.009674
2025-08-25 23:15:00,426.738342
2025-08-25 23:30:00,373.031738
2025-08-25 23:45:00,352.823639
2025-08-26 00:00:00,427.588287
2025-08-26 00:15:00,431.436676
2025-08-26 00:30:00,427.689026
2025-08-26 00:45:00,420.395294
2025-08-26 01:00:00,355.167847
2025-08-26 01:15:00,328.413361
2025-08-26 01:30:00,298.915924
2025-08-26 01:45:00,291.724152
2025-08-26 02:00:00,298.819153
2025-08-26 02:15:00,300.210419
2025-08-26 02:30:00,303.281067
2025-08-26 02:45:00,298.128845
2025-08-26 03:00:00,289.535278
2025-08-26 03:15:00,285.541809
2025-08-26 03:30:00,283.100586
2025-08-26 03:45:00,281.454926
2025-08-26 04:00:00,281.380524
2025-08-26 04:15:00,270.635742
2025-08-26 04:30:00,282.07901
2025-08-26 04:45:00,281.527954
2025-08-26 05:00:00,283.457031
2025-08-26 05:15:00,281.624542
2025-08-26 05:30:00,281.740814
2025-08-26 05:45:00,266.10199
2025-08-26 06:00:00,282.4534
2025-08-26 06:15:00,283.317932
2025-08-26 06:30:00,257.997711
2025-08-26 06:45:00,210.317352
2025-08-26 07:00:00,231.739349
2025-08-26 07:15:00,196.332611
2025-08-26 07:30:00,151.705719
2025-08-26 07:45:00,155.526642
2025-08-26 08:00:00,155.615173
2025-08-26 08:15:00,157.255005
2025-08-26 08:30:00,161.611313
2025-08-26 08:45:00,153.370819
2025-08-26 09:00:00,158.107803
2025-08-26 09:15:00,147.139679
2025-08-26 09:30:00,139.089096
2025-08-26 09:45:00,139.646423
2025-08-26 10:00:00,154.244141
2025-08-26 10:15:00,152.281677
2025-08-26 10:30:00,156.366867
2025-08-26 10:45:00,148.935562
2025-08-26 11:00:00,149.661148
2025-08-26 11:15:00,147.177948
2025-08-26 11:30:00,146.912338
2025-08-26 11:45:00,119.188362
2025-08-26 12:00:00,134.96611
2025-08-26 12:15:00,136.321732
2025-08-26 12:30:00,144.218704
2025-08-26 12:45:00,138.716812
2025-08-26 13:00:00,137.722672
2025-08-26 13:15:00,126.68483
2025-08-26 13:30:00,126.0672
2025-08-26 13:45:00,114.770393
2025-08-26 14:00:00,73.719284
2025-08-26 14:15:00,71.286682
2025-08-26 14:30:00,93.992897
2025-08-26 14:45:00,76.372795
2025-08-26 15:00:00,76.950226
2025-08-26 15:15:00,69.471466
2025-08-26 15:30:00,134.564423
2025-08-26 15:45:00,141.012924
2025-08-26 16:00:00,153.669662
2025-08-26 16:15:00,243.308746
2025-08-26 16:30:00,268.631134
2025-08-26 16:45:00,281.495728
2025-08-26 17:00:00,292.280151
2025-08-26 17:15:00,400.081207
2025-08-26 17:30:00,421.962921
2025-08-26 17:45:00,440.555023
2025-08-26 18:00:00,443.108521
2025-08-26 18:15:00,439.131561
2025-08-26 18:30:00,398.07251
2025-08-26 18:45:00,345.353638
2025-08-26 19:00:00,330.802704
2025-08-26 19:15:00,381.459686
2025-08-26 19:30:00,435.015076
2025-08-26 19:45:00,444.422913
2025-08-26 20:00:00,446.519623
2025-08-26 20:15:00,441.443604
2025-08-26 20:30:00,442.583649
2025-08-26 20:45:00,415.016327
2025-08-26 21:00:00,416.361084
2025-08-26 21:15:00,337.200745
2025-08-26 21:30:00,326.599792
2025-08-26 21:45:00,319.962158
2025-08-26 22:00:00,318.215729
2025-08-26 22:15:00,320.500519
2025-08-26 22:30:00,326.777252
2025-08-26 22:45:00,349.380157
2025-08-26 23:00:00,425.929596
2025-08-26 23:15:00,425.308441
2025-08-26 23:30:00,395.109161
2025-08-26 23:45:00,386.777283
2025-08-27 00:00:00,411.517426
2025-08-27 00:15:00,456.740051
2025-08-27 00:30:00,356.729004
2025-08-27 00:45:00,335.293488
2025-08-27 01:00:00,321.788818
2025-08-27 01:15:00,311.118134
2025-08-27 01:30:00,304.402588
2025-08-27 01:45:00,304.37677
2025-08-27 02:00:00,304.687653
2025-08-27 02:15:00,304.412018
2025-08-27 02:30:00,307.952301
2025-08-27 02:45:00,298.870361
2025-08-27 03:00:00,289.91095
2025-08-27 03:15:00,271.115875
2025-08-27 03:30:00,272.406799
2025-08-27 03:45:00,271.058502
2025-08-27 04:00:00,253.701202
2025-08-27 04:15:00,170.192017
2025-08-27 04:30:00,158.620834
2025-08-27 04:45:00,158.640076
2025-08-27 05:00:00,158.718903
2025-08-27 05:15:00,160.678207
2025-08-27 05:30:00,160.754135
2025-08-27 05:45:00,161.263565
2025-08-27 06:00:00,160.469193
2025-08-27 06:15:00,160.819382
2025-08-27 06:30:00,155.7379
2025-08-27 06:45:00,150.000092
2025-08-27 07:00:00,122.698677
2025-08-27 07:15:00,133.737762
2025-08-27 07:30:00,122.264641
2025-08-27 07:45:00,121.779434
2025-08-27 08:00:00,110.543526
2025-08-27 08:15:00,94.711334
2025-08-27 08:30:00,62.771854
2025-08-27 08:45:00,25.284782
2025-08-27 09:00:00,8.111775
2025-08-27 09:15:00,7.818328
2025-08-27 09:30:00,7.724582
2025-08-27 09:45:00,7.550286
2025-08-27 10:00:00,7.334528
2025-08-27 10:15:00,6.917979
2025-08-27 10:30:00,7.993575
2025-08-27 10:45:00,24.760195
2025-08-27 11:00:00,41.867001
2025-08-27 11:15:00,31.918158
2025-08-27 11:30:00,49.504517
2025-08-27 11:45:00,32.224686
2025-08-27 12:00:00,36.218952
2025-08-27 12:15:00,62.013275
2025-08-27 12:30:00,61.115963
2025-08-27 12:45:00,61.929409
2025-08-27 13:00:00,60.929184
2025-08-27 13:15:00,63.957157
2025-08-27 13:30:00,64.859406
2025-08-27 13:45:00,55.650421
2025-08-27 14:00:00,67.521271
2025-08-27 14:15:00,52.887569
2025-08-27 14:30:00,53.095413
2025-08-27 14:45:00,58.551949
2025-08-27 15:00:00,53.37933
2025-08-27 15:15:00,46.392448
2025-08-27 15:30:00,51.884785
2025-08-27 15:45:00,62.189774
2025-08-27 16:00:00,150.394318
2025-08-27 16:15:00,157.016418
2025-08-27 16:30:00,179.686584
2025-08-27 16:45:00,238.878967
2025-08-27 17:00:00,304.957947
2025-08-27 17:15:00,311.624207
2025-08-27 17:30:00,330.162506
2025-08-27 17:45:00,391.814423
2025-08-27 18:00:00,414.21228
2025-08-27 18:15:00,426.751617
2025-08-27 18:30:00,399.246704
2025-08-27 18:45:00,445.337006
2025-08-27 19:00:00,396.255798
2025-08-27 19:15:00,345.853882
2025-08-27 19:30:00,417.667725
2025-08-27 19:45:00,390.495239
2025-08-27 20:00:00,360.091187
2025-08-27 20:15:00,353.69278
2025-08-27 20:30:00,351.104614
2025-08-27 20:45:00,352.030396
2025-08-27 21:00:00,354.087433
2025-08-27 21:15:00,336.264221
2025-08-27 21:30:00,301.735657
2025-08-27 21:45:00,221.823166
2025-08-27 22:00:00,195.948273
2025-08-27 22:15:00,207.300583
2025-08-27 22:30:00,198.029282
2025-08-27 22:45:00,266.982941
2025-08-27 23:00:00,306.096375
2025-08-27 23:15:00,304.360229
2025-08-27 23:30:00,303.088776
2025-08-27 23:45:00,299.515259
2025-08-28 00:00:00,329.435059
2025-08-28 00:15:00,326.598663
2025-08-28 00:30:00,323.109283
2025-08-28 00:45:00,314.786011
2025-08-28 01:00:00,313.470306
2025-08-28 01:15:00,309.442932
2025-08-28 01:30:00,297.528748
2025-08-28 01:45:00,289.543304
2025-08-28 02:00:00,301.402588
2025-08-28 02:15:00,293.393768
2025-08-28 02:30:00,292.235565
2025-08-28 02:45:00,288.309143
2025-08-28 03:00:00,266.385803
2025-08-28 03:15:00,170.978622
2025-08-28 03:30:00,161.806061
2025-08-28 03:45:00,150.51767
2025-08-28 04:00:00,150.39006
2025-08-28 04:15:00,150.34021
2025-08-28 04:30:00,150.418655
2025-08-28 04:45:00,150.530197
2025-08-28 05:00:00,151.426559
2025-08-28 05:15:00,151.442444
2025-08-28 05:30:00,151.510132
2025-08-28 05:45:00,151.445679
2025-08-28 06:00:00,151.738052
2025-08-28 06:15:00,151.792007
2025-08-28 06:30:00,151.819336
2025-08-28 06:45:00,132.987137
2025-08-28 07:00:00,132.135208
2025-08-28 07:15:00,123.015961
2025-08-28 07:30:00,49.604725
2025-08-28 07:45:00,14.939032
2025-08-28 08:00:00,7.024419
2025-08-28 08:15:00,7.817889
2025-08-28 08:30:00,8.195529
2025-08-28 08:45:00,8.216441
2025-08-28 09:00:00,6.726585
2025-08-28 09:15:00,7.586888
2025-08-28 09:30:00,6.253762
2025-08-28 09:45:00,6.087264
2025-08-28 10:00:00,5.764528
2025-08-28 10:15:00,5.661054
2025-08-28 10:30:00,5.551861
2025-08-28 10:45:00,14.866883
2025-08-28 11:00:00,42.174633
2025-08-28 11:15:00,46.684036
2025-08-28 11:30:00,46.48457
2025-08-28 11:45:00,45.480106
2025-08-28 12:00:00,50.220139
2025-08-28 12:15:00,73.010674
2025-08-28 12:30:00,59.157806
2025-08-28 12:45:00,68.143753
2025-08-28 13:00:00,72.993225
2025-08-28 13:15:00,57.216988
2025-08-28 13:30:00,77.413612
2025-08-28 13:45:00,75.306946
2025-08-28 14:00:00,73.745163
2025-08-28 14:15:00,104.050117
2025-08-28 14:30:00,149.313248
2025-08-28 14:45:00,139.745483
2025-08-28 15:00:00,168.054413
2025-08-28 15:15:00,153.843445
2025-08-28 15:30:00,156.637817
2025-08-28 15:45:00,157.165726
2025-08-28 16:00:00,169.452927
2025-08-28 16:15:00,266.565613
2025-08-28 16:30:00,309.470917
2025-08-28 16:45:00,318.779999
2025-08-28 17:00:00,403.740356
2025-08-28 17:15:00,401.832184
2025-08-28 17:30:00,449.920044
2025-08-28 17:45:00,472.093292
2025-08-28 18:00:00,474.286285
2025-08-28 18:15:00,475.685577
2025-08-28 18:30:00,475.324463
2025-08-28 18:45:00,473.474091
2025-08-28 19:00:00,472.281006
2025-08-28 19:15:00,474.445679
2025-08-28 19:30:00,477.025513
2025-08-28 19:45:00,473.870148
2025-08-28 20:00:00,485.064331
2025-08-28 20:15:00,484.858643
2025-08-28 20:30:00,482.909668
2025-08-28 20:45:00,475.719666
2025-08-28 21:00:00,461.155396
2025-08-28 21:15:00,481.014465
2025-08-28 21:30:00,460.374542
2025-08-28 21:45:00,407.367188
2025-08-28 22:00:00,393.891785
2025-08-28 22:15:00,397.031433
2025-08-28 22:30:00,459.895996
2025-08-28 22:45:00,461.738251
2025-08-28 23:00:00,464.747009
2025-08-28 23:15:00,463.067291
2025-08-28 23:30:00,464.958618
2025-08-28 23:45:00,462.88266
2025-08-29 00:00:00,482.154846
2025-08-29 00:15:00,479.062897
2025-08-29 00:30:00,480.103607
2025-08-29 00:45:00,477.855896
2025-08-29 01:00:00,472.002686
